vehicle_id,timestamp,engine_speed_rpm,vehicle_speed_kmh,engine_load_pct,accelerator_pedal_pct,coolant_temp_c,oil_pressure_kpa,fuel_rail_pressure_mpa,battery_voltage_v,maf_g_s,charging_status,dtc_flag,oil_pressure_below_manual_check,idle_out_of_target,fuel_rail_low_at_idle,cooling_high_demo_flag,operating_scenario
ISZ-017,2026-09-08 17:20:00,868.0,39.5,76.2,11.9,90.4,338.4,59.1,27.82,62.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 17:30:00,1725.0,54.4,43.6,13.4,90.5,347.4,54.0,26.67,90.0,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 17:40:00,1400.0,84.0,87.9,55.0,85.8,323.4,57.4,27.34,160.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 17:50:00,973.0,37.5,66.2,29.8,90.9,327.3,64.4,27.46,54.0,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 18:00:00,530.0,0.1,28.7,1.5,91.5,265.3,31.7,26.75,8,Normal,0,0,1,0,0,Normal operation
ISZ-017,2026-09-08 18:10:00,532.0,1.1,16.1,2.8,81.2,214.5,24.2,27.74,58.8,Normal,0,0,0,1,0,Normal operation
ISZ-017,2026-09-08 18:20:00,537.0,0,19.9,1.2,82.0,258.9,32.7,27.16,17.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 18:30:00,552.0,2.2,25.8,1.5,93.9,296.4,20.9,27.22,42.8,Normal,0,0,1,1,0,Normal operation
ISZ-017,2026-09-08 18:40:00,1706.0,59.5,44.4,51.3,86.7,342.6,87.2,26.79,122.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 18:50:00,1401.0,46.7,36.0,65.8,86.6,312.1,72.1,27.44,84.3,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 19:00:00,1483.0,48.1,36.5,56.7,81.7,362.1,70.6,26.91,99.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 19:10:00,2304.0,47.5,58.2,74.7,87.5,291.1,63.1,27.37,88.6,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 19:20:00,1785.0,45.3,67.3,16.7,82.8,353.4,64.5,26.88,61.2,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 19:30:00,1801.0,76.0,65.8,56.4,84.5,310.1,71.1,26.82,62.6,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 19:40:00,1408.0,61.9,65.7,58.3,89.0,288.6,59.7,26.97,51.1,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 19:50:00,958.0,76.3,63.9,37.8,83.8,315.0,73.0,27.54,53.2,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 20:00:00,1196.0,38.7,49.5,48.2,88.9,338.5,57.2,27.66,89.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 20:10:00,1296.0,47.5,58.4,44.9,83.7,341.8,46.0,27.51,88.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 20:20:00,1869.0,56.9,46.7,17.4,86.2,343.6,63.1,26.78,156.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 20:30:00,1646.0,44.4,54.3,35.2,86.4,326.8,59.2,27.15,106.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 20:40:00,1576.0,26.4,40.4,39.0,90.2,311.1,55.4,27.34,82.2,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 20:50:00,1882.0,46.0,67.5,48.5,81.9,372.6,54.9,26.91,98.8,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 21:00:00,1291.0,44.5,68.5,31.1,83.3,313.9,75.3,27.61,92.7,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 21:10:00,1702.0,57.9,76.2,43.6,89.1,321.8,53.6,27.27,166.3,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 21:20:00,1432.0,38.0,74.7,22.4,87.4,311.7,56.3,27.43,90.0,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 21:30:00,1359.0,29.4,39.6,37.0,87.6,294.2,72.2,27.56,68.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 21:40:00,1803.0,32.0,55.6,10.2,88.5,348.5,58.1,27.14,54.1,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 21:50:00,2003.0,6.1,34.7,54.1,87.6,374.8,58.4,27.8,95.6,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 22:00:00,529.0,1.3,21.6,0,87.7,186.1,13.7,27.32,23.6,Normal,0,0,1,1,0,Normal operation
ISZ-017,2026-09-08 22:10:00,535.0,0.3,18.1,0,85.8,233.7,42.7,27.87,33.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 22:20:00,536.0,0.7,12.4,2.7,84.5,200.1,30.4,27.86,29.1,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 22:30:00,549.0,2.2,32.0,1.2,82.6,244.4,27.6,27.15,39.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 22:40:00,1410.0,61.9,43.1,44.3,87.3,341.9,63.2,27.37,111.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 22:50:00,1582.0,41.3,77.1,65.3,93.2,335.5,57.3,27.52,102.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 23:00:00,1218.0,38.3,62.6,47.2,90.5,364.0,63.3,27.48,117.8,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 23:10:00,1500.0,70.0,69.7,56.7,85.0,342.5,62.1,27.59,58.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 23:20:00,1106.0,52.0,71.6,20.6,90.6,274.0,56.9,27.32,19.8,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 23:30:00,1623.0,60.0,67.4,27.9,86.8,306.3,72.5,27.38,80.2,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 23:40:00,1784.0,27.5,33.3,71.3,86.9,354.5,70.3,27.9,112.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-08 23:50:00,2102.0,44.8,58.4,63.6,82.4,296.5,70.8,27.37,95.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 00:00:00,1078.0,5,49.0,64.0,84.4,312.2,82.5,28.22,104.0,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 00:10:00,2018.0,30.3,46.9,63.9,91.1,330.1,70.9,27.03,86.0,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 00:20:00,1768.0,55.2,86.6,92.8,85.2,334.4,63.7,26.04,80.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 00:30:00,1406.0,76.2,66.1,73.7,93.0,358.2,62.5,27.39,132.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 00:40:00,1551.0,32.0,75.6,47.0,83.5,268.9,69.5,27.09,68.7,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 00:50:00,1658.0,41.3,65.8,36.6,86.3,387.7,75.7,27.72,95.9,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 01:00:00,2048.0,59.1,91.9,57.0,89.1,335.2,63.0,27.36,144.6,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 01:10:00,1897.0,59.3,59.3,41.6,89.4,326.0,73.7,26.98,107.6,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 01:20:00,1297.0,34.0,75.1,54.3,86.6,320.4,58.5,26.99,134.1,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 01:30:00,892.0,43.3,56.2,24.1,85.4,349.4,63.0,27.97,102.4,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 01:40:00,1552.0,25.1,34.8,23.8,78.6,313.0,64.6,27.52,58.5,Normal,0,0,0,0,0,Normal operation
ISZ-017,2026-09-09 01:50:00,2600,41.0,33.7,36.8,88.5,352.1,74.6,27.15,127.4,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 06:00:00,519.0,0.0,11.8,1.1,90.1,273.4,23.3,26.97,62.6,Normal,0,0,1,1,0,Normal operation
ISZ-018,2026-09-08 06:10:00,531.0,0.9,17.3,4.0,93.4,261.3,32.7,27.55,24.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 06:20:00,538.0,0,5,4.0,92.8,254.3,27.7,27.03,18.4,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 06:30:00,539.0,0,9.4,2.3,89.4,270.0,51.5,27.07,8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 06:40:00,897.0,59.1,50.2,19.6,87.3,338.1,74.4,27.0,140.0,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 06:50:00,1218.0,8.8,90.2,23.6,95.9,317.7,64.7,27.48,168.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 07:00:00,1537.0,66.3,45.7,47.5,85.9,313.8,49.6,26.93,64.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 07:10:00,1269.0,41.3,56.4,92.7,88.2,324.1,67.7,26.59,86.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 07:20:00,2146.0,52.6,46.7,86.6,83.6,353.9,54.3,27.25,132.4,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 07:30:00,1513.0,67.1,28.6,41.2,88.6,317.8,83.4,27.76,96.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 07:40:00,1519.0,50.3,47.6,22.0,91.2,289.3,66.5,27.33,106.6,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 07:50:00,1722.0,46.7,75.2,72.9,82.8,357.0,61.8,27.34,98.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 08:00:00,1588.0,31.1,82.1,50.2,81.5,331.7,62.3,27.18,21.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 08:10:00,1353.0,50.4,70.1,59.0,92.2,320.3,83.0,27.27,104.4,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 08:20:00,1705.0,81.4,73.7,47.7,86.9,285.5,73.0,27.28,35.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 08:30:00,1107.0,38.5,53.0,12.4,87.0,264.3,62.9,26.52,88.4,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 08:40:00,1961.0,77.7,42.2,33.1,90.4,322.7,64.7,26.97,129.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 08:50:00,1634.0,72.7,36.0,51.5,89.1,346.1,59.8,26.96,56.2,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 09:00:00,1704.0,41.3,50.9,38.3,83.0,331.9,65.7,27.32,72.6,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 09:10:00,1289.0,60.1,65.6,8,84.8,323.1,69.9,27.7,94.4,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 09:20:00,991.0,50.4,52.7,50.2,84.8,302.1,77.3,27.36,39.2,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 09:30:00,1479.0,35.0,49.0,54.1,85.6,319.2,71.2,26.54,76.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 09:40:00,1575.0,54.6,67.5,56.1,86.2,329.7,62.0,26.97,102.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 09:50:00,1623.0,55.4,65.5,19.0,88.0,306.6,59.2,27.85,100.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 10:00:00,538.0,1.2,12.4,2.6,86.9,238.7,34.2,27.73,8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 10:10:00,536.0,1.4,29.0,1.8,87.8,187.6,30.0,27.82,23.7,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 10:20:00,533.0,0.6,11.3,4.0,84.3,285.3,35.8,26.7,35.0,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 10:30:00,526.0,0,25.3,0.7,89.7,285.4,29.6,27.17,8,Normal,0,0,1,0,0,Normal operation
ISZ-018,2026-09-08 10:40:00,1555.0,14.0,74.0,56.8,91.2,320.0,79.9,26.85,84.6,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 10:50:00,1368.0,40.0,58.7,40.6,89.9,303.6,61.7,27.08,108.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 11:00:00,1322.0,83.0,42.3,32.5,85.4,332.9,56.4,27.13,89.2,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 11:10:00,1481.0,49.1,63.5,33.6,89.6,325.5,59.0,25.99,109.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 11:20:00,1338.0,76.0,56.6,26.0,90.7,310.4,77.5,27.32,145.2,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 11:30:00,1209.0,83.7,67.3,37.3,82.7,321.9,58.4,27.74,61.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 11:40:00,1426.0,75.8,68.6,73.5,87.0,398.2,71.8,27.32,140.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 11:50:00,2256.0,39.1,50.2,68.0,86.1,340.8,57.1,27.1,52.7,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 12:00:00,1612.0,66.5,70.5,36.3,93.2,350.1,65.2,27.16,95.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 12:10:00,1117.0,32.0,30.8,40.8,79.2,319.8,64.7,26.65,94.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 12:20:00,2122.0,47.6,69.5,54.2,87.7,281.7,64.2,26.96,79.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 12:30:00,1019.0,40.1,62.5,58.1,84.0,292.6,62.4,26.82,87.2,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 12:40:00,1589.0,82.7,35.5,17.4,90.7,354.4,62.5,27.08,98.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 12:50:00,2361.0,45.3,62.4,48.4,93.1,289.8,54.3,26.31,137.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 13:00:00,2365.0,61.2,50.6,41.6,96.7,345.6,66.5,27.12,74.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 13:10:00,1527.0,53.9,50.5,25.5,80.1,301.3,69.6,26.97,91.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 13:20:00,1357.0,51.9,66.6,26.2,77.3,304.2,75.1,27.44,19.6,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 13:30:00,1747.0,47.9,55.5,21.9,90.0,299.7,60.5,27.41,85.7,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 13:40:00,1752.0,60.8,74.2,19.5,83.2,362.1,41.1,25.86,57.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 13:50:00,1648.0,41.6,61.9,38.1,89.5,396.0,64.2,26.83,94.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 14:00:00,530.0,2.2,15.5,4.6,87.3,259.3,17.8,27.53,24.8,Normal,0,0,0,1,0,Normal operation
ISZ-018,2026-09-08 14:10:00,514.0,6.4,9.1,0,85.6,261.0,35.7,26.97,11.4,Normal,0,0,1,0,0,Normal operation
ISZ-018,2026-09-08 14:20:00,545.0,4.0,17.3,3.2,82.8,285.4,22.7,26.83,37.7,Normal,0,0,0,1,0,Normal operation
ISZ-018,2026-09-08 14:30:00,540.0,1.6,14.6,0.2,85.3,218.1,18.7,27.55,8,Normal,0,0,0,1,0,Normal operation
ISZ-018,2026-09-08 14:40:00,2165.0,62.2,71.8,65.5,84.6,356.4,79.1,26.68,82.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 14:50:00,1149.0,28.8,55.4,46.0,88.1,360.0,71.0,27.26,121.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 15:00:00,906.0,71.6,36.0,42.5,80.7,310.4,55.3,27.98,50.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 15:10:00,1500.0,80.0,41.1,40.0,84.9,316.5,62.6,27.29,81.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 15:20:00,1147.0,56.8,57.6,8,83.4,377.9,46.1,27.2,121.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 15:30:00,1464.0,38.1,36.3,8.9,87.1,309.5,62.4,27.8,101.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 15:40:00,2243.0,71.7,58.9,38.9,89.8,292.8,78.7,28.1,101.0,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 15:50:00,1675.0,27.4,67.4,81.6,84.0,331.9,51.9,27.55,66.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 16:00:00,1594.0,46.5,78.6,64.8,88.4,336.7,61.8,26.83,103.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 16:10:00,1804.0,41.6,52.9,65.2,84.2,380.7,64.0,26.76,124.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 16:20:00,2043.0,60.2,67.9,29.9,83.6,388.3,70.8,27.45,117.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 16:30:00,2044.0,39.3,36.8,43.2,86.7,359.6,67.3,26.62,52.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 16:40:00,1456.0,44.8,51.2,45.5,89.0,323.1,73.2,26.47,51.1,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 16:50:00,1084.0,89.9,52.3,35.2,90.2,316.3,69.3,27.58,118.0,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 17:00:00,1424.0,81.9,53.2,57.0,91.9,271.4,61.9,27.64,107.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 17:10:00,1623.0,63.7,68.1,58.1,89.3,348.5,69.8,28.59,92.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 17:20:00,1368.0,48.3,95,20.2,88.3,341.5,60.9,26.61,99.6,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 17:30:00,996.0,78.2,59.3,69.3,79.5,293.9,70.5,27.58,129.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 17:40:00,1137.0,52.6,28.6,38.2,89.8,281.1,78.3,26.65,136.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 17:50:00,1750.0,74.6,68.0,22.5,85.3,359.7,69.1,26.81,114.5,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 18:00:00,540.0,2.4,22.9,1.4,93.9,231.1,38.9,26.95,19.8,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 18:10:00,536.0,2.9,13.8,5.3,86.3,277.0,39.2,27.83,35.3,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 18:20:00,551.0,3.8,16.9,1.7,98.5,199.1,29.6,26.3,48.3,Normal,0,0,1,0,0,Normal operation
ISZ-018,2026-09-08 18:30:00,523.0,1.1,5.9,4.8,81.4,270.9,28.1,27.51,55.2,Normal,0,0,1,0,0,Normal operation
ISZ-018,2026-09-08 18:40:00,1961.0,57.6,55.1,47.5,81.4,366.7,49.6,27.43,78.9,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 18:50:00,2600,62.0,63.6,31.0,93.5,378.0,68.2,26.77,113.0,Normal,0,0,0,0,0,Normal operation
ISZ-018,2026-09-08 19:00:00,1075.0,44.8,72.2,34.8,106.1,337.0,50.8,27.5,123.5,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 19:10:00,1277.0,45.3,60.0,62.8,99.2,339.2,70.6,27.19,40.5,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 19:20:00,1930.0,47.5,59.9,15.4,111.8,290.5,55.0,27.39,60.9,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 19:30:00,1631.0,67.8,63.3,53.8,107.5,386.1,60.6,27.7,101.2,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 19:40:00,1611.0,45.4,67.4,65.5,103.6,357.6,42.6,26.89,93.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 19:50:00,1200.0,84.6,20,39.9,96.9,329.7,62.3,27.16,67.3,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 20:00:00,1436.0,65.7,45.9,47.5,107.6,349.4,62.4,26.91,110.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 20:10:00,1148.0,45.8,59.1,52.5,93.7,303.9,67.5,27.39,96.7,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 20:20:00,1979.0,61.4,25.5,43.1,107.7,302.5,69.0,26.92,100.4,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 20:30:00,1583.0,65.2,63.3,37.8,99.8,322.8,50.6,27.68,111.0,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 20:40:00,1994.0,83.9,44.5,51.8,97.2,368.6,65.4,27.57,108.2,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 20:50:00,1648.0,41.1,32.6,34.4,96.5,331.2,58.0,27.1,103.8,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 21:00:00,1697.0,46.1,70.2,69.0,100.7,288.4,70.3,27.47,92.4,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 21:10:00,1459.0,18.8,57.5,35.4,98.4,280.0,64.9,27.94,64.3,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 21:20:00,1163.0,51.6,48.1,56.1,102.8,280.6,68.0,26.92,102.6,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 21:30:00,1448.0,79.8,84.5,52.8,106.7,314.7,68.7,27.42,63.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 21:40:00,1548.0,16.3,78.9,35.5,104.2,330.6,71.0,27.37,82.3,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 21:50:00,1215.0,47.4,49.2,64.9,103.1,298.9,54.1,26.83,102.7,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 22:00:00,526.0,2.5,35,3.0,101.3,218.7,29.8,27.23,39.5,Normal,1,0,1,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 22:10:00,538.0,1.1,16.6,0,97.3,278.2,33.0,27.15,8,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 22:20:00,550.0,1.7,26.8,2.0,99.7,228.5,23.6,27.27,8,Normal,1,0,1,1,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 22:30:00,550.0,0,25.4,1.1,95.7,259.4,21.8,27.25,33.3,Normal,1,0,0,1,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 22:40:00,1889.0,51.4,48.6,46.0,105.1,319.2,76.9,27.48,102.1,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 22:50:00,1567.0,40.1,58.9,72.5,108.2,350.7,65.7,27.15,74.5,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 23:00:00,1248.0,86.3,73.6,13.6,100.4,328.0,63.4,27.15,96.6,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 23:10:00,1696.0,65.1,62.8,61.3,106.6,301.8,64.9,26.57,68.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 23:20:00,800,53.2,72.5,56.4,101.9,305.6,62.0,26.83,135.3,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 23:30:00,1663.0,83.0,29.0,48.8,99.2,337.3,75.0,27.65,81.1,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 23:40:00,1317.0,56.7,44.6,45.5,97.3,329.3,62.6,27.2,93.0,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-08 23:50:00,2210.0,33.3,44.3,57.4,98.7,306.4,71.8,27.36,110.9,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 00:00:00,1776.0,58.6,64.5,80.2,102.8,319.3,56.6,27.08,127.4,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 00:10:00,1233.0,54.6,82.8,60.0,97.1,313.4,69.6,26.92,109.1,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 00:20:00,2104.0,64.9,20,73.1,97.2,322.2,60.0,26.47,81.8,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 00:30:00,2600,88.2,87.7,30.1,89.1,340.5,77.9,27.92,99.8,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 00:40:00,1142.0,59.8,77.5,52.7,95.8,307.3,57.7,26.84,55.9,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 00:50:00,1939.0,28.4,53.1,24.6,101.8,289.3,55.1,26.19,81.8,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 01:00:00,1712.0,41.6,75.0,32.6,103.0,334.8,62.4,26.58,105.1,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 01:10:00,1691.0,47.9,94.4,55.7,100.4,325.1,78.2,26.92,61.8,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 01:20:00,1438.0,51.4,90.7,55.3,104.3,344.8,73.8,27.47,113.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 01:30:00,1862.0,71.6,56.8,50.9,99.3,269.8,61.2,26.83,85.5,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 01:40:00,1018.0,80.3,61.8,39.8,97.7,340.9,54.0,27.44,92.5,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-018,2026-09-09 01:50:00,1421.0,42.8,55.0,22.0,109.8,353.1,67.2,26.94,96.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-019,2026-09-08 06:00:00,537.0,0,21.4,0.9,91.0,253.9,25.3,26.72,42.4,Normal,0,0,0,0,0,Normal operation
ISZ-019,2026-09-08 06:10:00,544.0,5.6,24.9,0,88.8,187.3,37.7,27.33,52.4,Normal,0,0,0,0,0,Normal operation
